property_id,lat,lng,addr_street,suburb,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,House_report,Median_house_price,House_quarterly_growth,House_twelve_month_growth,House_average_annual_growth
64613,-37.80,145.28,5/38 Lusher Road,CROYDON,19878,0.88,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
63247,-37.78,145.29,1/16 Bartlett Avenue,CROYDON,19878,1.55,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
63729,-37.79,145.30,18 Todd Court,CROYDON,19877,0.93,45,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
63626,-37.80,145.28,16 Lemnos Street,CROYDON,19878,0.44,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
64349,-37.80,145.30,367 Mt Dandenong Road,CROYDON,19878,1.44,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
64347,-37.81,145.28,36-38 Taylors Road,CROYDON,19878,1.18,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
64189,-37.79,145.28,3 Oakwood Rise,CROYDON,19878,0.87,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
64356,-37.80,145.27,37 Glenwood Drive,CROYDON,19878,1.45,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
63953,-37.79,145.28,22 Hyton Crescent,CROYDON,19878,0.89,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
64180,-37.79,145.26,3 Marchant Court,CROYDON,19878,1.72,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
64093,-37.80,145.29,274 Dorset Road,CROYDON,19878,0.85,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%. If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC","$900,000",11.67%,11.67%,14.72%
